API,CalcMonthInProd,CalcGas
42103347280000,9,32
42103347280000,0,30
42103347280000,0,30
42103347280000,10,30
42103347280000,0,30
42103347280000,0,30
42103347280000,11,30
42103347280000,0,50
42103347280000,0,50
42103347280000,12,50
42103347280000,0,28
42103347280000,0,28
42103347280000,13,28
42103347280000,0,30
42103347280000,0,30
42103347280000,14,30
42103347280000,0,15
42103347280000,0,15
42103347280000,15,15
42103347280000,0,21
42103347280000,0,21
42103347280000,16,21
42103347280000,0,23
42103347280000,0,23
42103347280000,17,23
42103347280000,0,25
42103347280000,0,25
42103347280000,18,25
42103347280000,0,27
42103347280000,0,27
42103347280000,19,27
42103347280000,0,28
42103347280000,0,28
42103347280000,20,28
42103347280000,0,34
42103347280000,0,34
42103347280000,21,34
42103347280000,0,27
42103347280000,0,27
42103347280000,22,27
42103347280000,0,28
42103347280000,0,28
42103347280000,23,28
42103347280000,0,31
42103347280000,0,31
42103347280000,24,31
42103347280000,0,33
42103347280000,0,33
42103347280000,25,33
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,1
42103347280000,0,3
42103347280000,0,3
42103347280000,0,4
42103347280000,0,4
42103347280000,0,4
42103347280000,0,4
42103347280000,0,1
42103347280000,0,1
42103347250000,1,35
42103347250000,2,32
42103347250000,3,10
42103347250000,4,3
42103347250000,5,4
42103347250000,6,80
42103347250000,7,84
42165356400000,1,1
42165356400000,2,1
42165356400000,3,1
42165356400000,4,1
42165356400000,5,1
42165356400000,6,1
42165356400000,7,1
42165356400000,8,1
42165356400000,9,1
42165356400000,10,1
42165356400000,11,1
42165356400000,12,1
42165356400000,13,1
42165356400000,14,1
42165356400000,15,1
42165356400000,16,1
42165356400000,17,1
42165356400000,18,1
42165356400000,19,1
42165356400000,20,1
42165356400000,21,1
42165356400000,22,1
42165356400000,23,1
42165356400000,24,1
42165356400000,25,1
42135377560000,1,1
42135377560000,2,1
42135377560000,3,47
42135377560000,4,46
42135377560000,5,43
42135377560000,6,31
42135377560000,7,51
42135377560000,8,48
42135377560000,9,43
42135377560000,10,33
42135377560000,11,24
42135377560000,12,19
42135377560000,13,16
42135377560000,14,16
42135377560000,15,22
42135377560000,16,20
42135377560000,17,20
42135377560000,18,23
42135377560000,19,23
42135377560000,20,20
42135377560000,21,16
42135377560000,22,13
42135377560000,23,11
42135377560000,24,9
42135377560000,25,8
42287303770500,0,14
42287303770500,1,14
42287306270200,1,93
42287306270200,2,91
42287306270200,3,35
42287306270200,4,42
42287306270200,5,35
42287306270200,6,45
42287306270200,7,36
42287306270200,8,21
42287306270200,9,12
42287306270200,10,13
42287306270200,11,9
42287306270200,12,8
42287306270200,13,13
42287306270200,14,10
42287306270200,15,9
42287306270200,16,10
42287306270200,17,7
42287306270200,18,8
42287306270200,19,9
42287306270200,20,6
42287306270200,21,6
42287306270200,22,7
42287306270200,23,9
42287306270200,24,8
42287306270200,25,5
42455304630000,1,1
42455304630000,2,1
42455304630000,3,1
42455304630000,4,1
42455304630000,5,1
42455304630000,6,1
42455304630000,7,1
42455304630000,8,1
42455304630000,9,1
42455304630000,10,1
42455304630000,11,1
42455304630000,12,1
42455304630000,13,1
42455304630000,14,1
42455304630000,15,1
42455304630000,16,1
42455304630000,17,1
42455304630000,18,1
42455304630000,19,1
42455304630000,20,1
42455304630000,21,1
42455304630000,22,1
42455304630000,23,1
42455304630000,24,1
42455304630000,25,1
42149325030200,1,1
42149325030200,2,1
42149325030200,3,1
42149325030200,4,1
42149325030200,5,1
42149325030200,6,1
42149325030200,7,1
42149325030200,8,1
42149325030200,9,1
42149325030200,10,1
42149325030200,11,1
42149325030200,12,1
42149325030200,13,1
42149325030200,14,1
42149325030200,15,1
42149325030200,16,1
42149325030200,17,319
42149325030200,18,316
42149325030200,19,290
42149325030200,20,294
42149325030200,21,283
42149325030200,22,273
42149325030200,23,274
42149325030200,24,254
42149325030200,25,258
42041308910200,1,233
42041308910200,2,219
42041308910200,3,231
42041308910200,4,189
42041308910200,5,144
42041308910200,6,110
42041308910200,7,82
42041308910200,8,74
42041308910200,9,54
42041308910200,10,40
42041308910200,11,23
42041308910200,12,13
42041308910200,13,7
42041308910200,14,4
42041308910200,15,1
42199326650001,1,1
42199326650001,2,1
42199326650001,3,1
42199326650001,4,1
42199326650001,5,1
42199326650001,6,1
42199326650001,7,1
42199326650001,8,1
42199326650001,9,1
42199326650001,10,1
42199326650001,11,1
42199326650001,12,1
42199326650001,13,1
42199326650001,14,1
42199326650001,15,1
42199326650001,16,1
42199326650001,17,1
42199326650001,18,1
42199326650001,19,33
42199326650001,20,29
42199326650001,21,30
42199326650001,22,20
42199326650001,23,24
42199326650001,24,18
42199326650001,25,25
42199000570005,1,61
42199000570005,2,85
42199000570005,3,53
42199000570005,4,36
42199000570005,5,43
42199000570005,6,13
42199000570005,7,33
42199000570005,8,44
42199000570005,9,31
42199000570005,10,50
42199000570005,11,1
42199000570005,12,53
42199000570005,13,34
42199000570005,14,23
42199000570005,15,5
42199000570005,16,40
42199000570005,17,40
42199000570005,18,1
42199000570005,19,47
42199000570005,20,0
42199000570005,21,3
42199000570005,22,3
42199000570005,23,2
42199000570005,24,0
42199000570005,25,0
42051335780000,1,1
42051335780000,2,1
42051335780000,3,1
42051335780000,4,1
42051335780000,5,1
42051335780000,6,1
42051335780000,7,1
42051335780000,8,1
42051335780000,9,1
42051335780000,10,1
42051335780000,11,1
42051335780000,12,1
42051335780000,13,1
42051335780000,14,1
42051335780000,15,1
42051335780000,16,36
42051335780000,17,22
42051335780000,18,37
42051335780000,19,29
42051335780000,20,29
42051335780000,21,26
42051335780000,22,18
42051335780000,23,9
42051335780000,24,11
42051335780000,25,24
42157303550001,1,1
42157303550001,2,1
42157303550001,3,1
42157303550001,4,1
42157303550001,5,1
42157303550001,6,1
42157303550001,7,1
42157303550001,8,1
42157303550001,9,1
42157303550001,10,1
42157303550001,11,1
42157303550001,12,1
42157303550001,13,1
42157303550001,14,1
42157303550001,15,1
42157303550001,16,1
42157303550001,17,1
42157303550001,18,1
42157303550001,19,1
42157303550001,20,1
42157303550001,21,1
42157303550001,22,1
42157303550001,23,1
42157303550001,24,1
42157303550001,25,0
42287301920200,1,1
42287301920200,2,105
42287301920200,3,50
42287301920200,4,3
42287301920200,5,5
42287301920200,6,5
42287301920200,7,1
42287301920200,8,7
42287301920200,9,13
42287301920200,10,23
42287301920200,11,44
42287301920200,12,64
42287301920200,13,96
42287301920200,14,77
42287301920200,15,775
42287301920200,16,1162
42287301920200,17,1030
42287301920200,18,942
42287301920200,19,856
42287301920200,20,719
42287301920200,21,702
42287301920200,22,582
42287301920200,23,658
42287301920200,24,547
42287301920200,25,226
42339306840002,1,3
42339306840002,2,3
42339306840002,3,6
42339306840002,4,6
42339306840002,5,7
42339306840002,6,3
42339306840002,7,2
42339306840002,8,3
42339309370002,1,1
42339309370002,16,1
42339309370002,2,1
42339309370002,17,1
42339309370002,3,1
42339309370002,18,1
42339309370002,4,1
42339309370002,19,1
42339309370002,5,1
42339309370002,20,1
42339309370002,6,1
42339309370002,21,1
42339309370002,7,241
42339309370002,22,241
42339309370002,8,185
42339309370002,23,185
42339309370002,9,185
42339309370002,24,185
42339309370002,10,198
42339309370002,25,198
42339309370002,11,236
42339309370002,12,255
42339309370002,13,196
42339309370002,14,234
42339309370002,15,166
42339309370002,16,168
42339309370002,17,315
42339309370002,18,349
42339309370002,19,376
42339309370002,20,457
42339309370002,21,1
42339309370002,22,0
42339309370002,23,1
42339309370002,24,1
42339309370002,25,164
42339309730000,1,1
42339309730000,2,1
42339309730000,3,1
42339309730000,4,1
42339309730000,5,1
42339309730000,6,1
42339309730000,7,1
42339309730000,8,30
42339309730000,9,13
42339309730000,10,12
42339309730000,11,12
42339309730000,12,9
42339309730000,13,9
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,0,1
15033212130000,1,1
15033212130000,2,1
15033212130000,3,1
15033212130000,4,1
15033212130000,5,1
15033212130000,6,1
15033212130000,7,1
15033212130000,8,1
15033212130000,9,1
15033212130000,10,1
15033212130000,11,1
15033212130000,12,1
15033212130000,13,1
15033212130000,14,1
15033212130000,15,1
15033212130000,16,1
15033212130000,17,1
15033212130000,18,1
15033212130000,19,1
15033212130000,20,1
15033212130000,21,1
15033212130000,22,1
15033212130000,23,1
15033212130000,24,1
15033212130000,25,1
15055216690000,1,1
15081212920000,3,1
15081212920000,4,1
15081212920000,5,1
15081212920000,6,1
15081212920000,7,1
15081212920000,8,1
15081212920000,9,1
15081212920000,10,1
15081212920000,11,1
15081212920000,12,1
15081212920000,13,1
15081212920000,14,1
15081212920000,15,1
15081212920000,16,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,0,1
15033211720000,1,1
15033211720000,2,1
15033211720000,3,1
15033211720000,4,1
15033211720000,5,1
15033211720000,6,1
15033211720000,7,1
15033211720000,8,1
15033211720000,9,1
15033211720000,10,1
15033211720000,11,1
15033211720000,12,1
15033211720000,13,1
15033211720000,14,1
15033211720000,15,1
15033211720000,16,1
15033211720000,17,1
15033211720000,18,1
15033211720000,19,1
15033211720000,20,1
15033211720000,21,1
15033211720000,22,1
15033211720000,23,1
15033211720000,24,1
15033211720000,25,1
15033211530000,0,1
15033211530000,0,1
15097214580000,1,1
15097214580000,2,1
15097214580000,3,1
15097214580000,4,1
15097214580000,5,1
15097214580000,6,1
15097214580000,7,1
15097214580000,8,1
15097214580000,9,1
15097214580000,10,1
15097214580000,11,1
15097214580000,12,1
15097214580000,13,1
15097214580000,14,1
15097214580000,15,1
15097214580000,16,1
15097214580000,17,1
15097214580000,18,1
15097214580000,19,1
15097214580000,20,1
15097214580000,21,1
15097214580000,22,1
15097214580000,23,1
15097214580000,24,1
15097214580000,25,1
15063214920001,1,1
15063214920001,2,1
15063214920001,3,1
15063214920001,4,1
15063214920001,5,1
15063214920001,6,1
15063214920001,7,1
15063214920001,8,1
15063214920001,9,1
42317342270000,1,1
42317342270000,0,1
42317342270000,2,1
42317342270000,0,1
42317342270000,3,1
42317342270000,0,1
42317342270000,4,1
42317342270000,0,1
42317342270000,5,1
42317342270000,0,1
42317342270000,6,1
42317342270000,0,1
42317342270000,7,1
42317342270000,0,1
42317342270000,8,1
42317342270000,0,1
42317342270000,9,1
42317342270000,0,1
42317342270000,10,1
42317342270000,0,1
42317342270000,11,1
42317342270000,0,1
42317342270000,12,1
42317342270000,0,1
42317342270000,13,1
42317342270000,0,1
42317342270000,14,37
42317342270000,0,37
42317342270000,15,36
42317342270000,0,36
42317342270000,16,38
42317342270000,0,38
42317342270000,17,38
42317342270000,0,38
42317342270000,18,39
42317342270000,0,39
42317342270000,19,38
42317342270000,0,38
42317342270000,20,36
42317342270000,0,36
42317342270000,21,34
42317342270000,0,34
42317342270000,22,32
42317342270000,0,32
42317342270000,23,30
42317342270000,0,30
42317342270000,24,34
42317342270000,0,34
42317342270000,25,26
42317342270000,0,26
42317342270000,0,27
42317342270000,0,18
42317342270000,0,27
42317342270000,0,18
42317342270000,0,26
42317342270000,0,18
42317342270000,0,10
42317342270000,0,22
42317342270000,0,17
42317342270000,0,36
42317342270000,0,35
42317342270000,0,29
42317342270000,0,31
42317342270000,0,30
42317342270000,0,29
42317342270000,0,28
42317342270000,0,27
42317342270000,0,22
42317342270000,0,27
42317342270000,0,25
42317342270000,0,24
42317342270000,0,22
42317342270000,0,23
42317342270000,0,23
42317342270000,0,21
42317342270000,0,18
42317342270000,0,20
42317342270000,0,20
42317342270000,0,20
42317342270000,0,20
42317342270000,0,20
42317342270000,0,19
42317342270000,0,18
42317342270000,0,16
42317342270000,0,17
42317342270000,0,17
42317342270000,0,17
42317342270000,0,17
42317342270000,0,17
42317342270000,0,18
42317342270000,0,18
42317342270000,0,18
42317342270000,0,18
42317342270000,0,8
42317342270000,0,15
42317342270000,0,16
42317342270000,0,15
42317342270000,0,15
42317342270000,0,15
42317342270000,0,16
42317342270000,0,16
42317342270000,0,15
42317342270000,0,18
42317342270000,0,17
42317342270000,0,15
42317342270000,0,14
42317342270000,0,16
42317342270000,0,15
42317342270000,0,15
42317342270000,0,14
42317342270000,0,15
42317342270000,0,15
42317342270000,0,17
42317342270000,0,16
42317342270000,0,16
42317342270000,0,17
42317342270000,0,14
42317342270000,0,15
42317342270000,0,16
42317342270000,0,16
42317342270000,0,15
42317342270000,0,12
42317342270000,0,11
42317342270000,0,12
42317342270000,0,8
42317342270000,0,11
42317342270000,0,11
42317342270000,0,11
42317342270000,0,13
42317342270000,0,11
42317342270000,0,12
42317342270000,0,9
42317342270000,0,12
42317342270000,0,10
42317342270000,0,10
42317342270000,0,10
42317342270000,0,11
42317342270000,0,12
42317342270000,0,15
42317342270000,0,14
42317342270000,0,13
42317342270000,0,14
42317342270000,0,13
42317342270000,0,11
42317342270000,0,12
42317342270000,0,7
42317342270000,0,5
42317342270000,0,11
42317342270000,0,5
42317342270000,0,10
42317342270000,0,5
42317342270000,0,2
42317342270000,0,7
42317342270000,0,11
42317342270000,0,14
42317342270000,0,14
42317342270000,0,12
42317342270000,0,11
42317342270000,0,9
42317342270000,0,12
42317342270000,0,6
42317342270000,0,6
42317342270000,0,0
42317342270000,0,1
42317342270000,0,9
42317342270000,0,9
42317342270000,0,3
42317342270000,0,3
42317342270000,0,3
42317342270000,0,5
42317342270000,0,2
42317342270000,0,0
42317342270000,0,1
42317342270000,0,3
42317342270000,0,10
42317342270000,1,33
42317342270000,2,34
42317342270000,3,13
42317342270000,4,15
42317342270000,5,13
42317342270000,6,11
42003386500000,1,1
42003386500000,2,87
42003386500000,3,128
42003386500000,4,150
42003386500000,5,180
42003386500000,6,168
42003386500000,7,127
42003386500000,8,211
42003386500000,9,242
42003386500000,10,174
42003386500000,11,193
42003386500000,12,180
42003386500000,13,158
42003386500000,14,141
42003386500000,15,121
42003386500000,16,87
42003386500000,17,90
42003386500000,18,112
42003386500000,19,132
42003386500000,20,122
42003386500000,21,118
42003386500000,22,128
42003386500000,23,114
42003386500000,24,130
42003386500000,25,163
42003388520000,0,1
42003388520000,1,1
42003388520000,0,1
42003388520000,2,1
42003388520000,0,1
42003388520000,3,1
42003388520000,0,1
42003388520000,4,1
42003388520000,0,1
42003388520000,5,1
42003388520000,0,1
42003388520000,6,1
42003388520000,0,1
42003388520000,7,1
42003388520000,0,1
42003388520000,8,1
42003388520000,0,1
42003388520000,9,1
42003388520000,0,1
42003388520000,10,1
42003388520000,0,1
42003388520000,11,1
42003388520000,0,1
42003388520000,12,1
42003388520000,0,1
42003388520000,13,1
42003388520000,0,1
42003388520000,14,1
42003388520000,0,110
42003388520000,15,110
42003388520000,0,110
42003388520000,16,110
42003388520000,0,104
42003388520000,17,104
42003388520000,0,100
42003388520000,18,100
42003388520000,0,70
42003388520000,19,70
42003388520000,0,80
42003388520000,20,80
42003388520000,0,91
42003388520000,21,91
42003388520000,0,62
42003388520000,22,62
42003388520000,0,43
42003388520000,23,43
42003388520000,0,46
42003388520000,24,46
42003388520000,0,42
42003388520000,25,42
42003388520000,0,49
42003388520000,0,63
42003388520000,0,62
42003388520000,0,81
42003388520000,0,81
42003388520000,0,91
42003388520000,0,100
42003388520000,0,120
42003388520000,0,121
42003388520000,0,101
42003388520000,0,106
42003388520000,0,71
42003388520000,0,74
42003388520000,0,70
42003388520000,0,60
42003388520000,0,59
42003388520000,0,51
42003388520000,0,47
42003388520000,0,50
42003388520000,0,59
42003388520000,0,68
42003388520000,0,74
42003388520000,0,69
42003388520000,0,72
42003388520000,0,79
42003388520000,0,79
42003388520000,0,80
42003388520000,0,96
42003388520000,0,85
42003388520000,0,103
42003388520000,0,121
42003388520000,0,121
42003388520000,0,114
42003388520000,0,104
42003388520000,0,61
42003388520000,0,110
42003388520000,0,98
42003388520000,0,102
42003388520000,0,86
42003388520000,0,88
42003388520000,0,101
42003388520000,0,91
42003388520000,0,85
42003388520000,0,79
42003388520000,0,61
42003388520000,0,69
42003388520000,0,54
42003388520000,0,50
42003388520000,0,57
42003388520000,0,58
42003388520000,0,54
42003388520000,0,70
42003388520000,0,70
42003388520000,0,31
42003388520000,0,73
42003388520000,0,79
42003388520000,0,42
42003388520000,0,120
42003388520000,0,100
42003388520000,0,88
42003388520000,0,65
42003388520000,0,72
42003388520000,0,41
42003388520000,0,57
42003388520000,0,54
42003388520000,0,46
42003388520000,0,43
42003388520000,0,37
42003388520000,0,36
42003388520000,0,39
42003388520000,0,38
42003388520000,0,41
42003388520000,0,81
42003388520000,0,90
42003388520000,0,85
42003388520000,0,67
42003388520000,0,80
42003388520000,0,91
42003388520000,0,98
42003388520000,0,87
42003388520000,0,78
42003388520000,0,71
42003388520000,0,68
42003388520000,0,80
42003388520000,0,81
42003388520000,0,70
42003388520000,0,85
42003388520000,0,97
42003388520000,0,1
42003388520000,0,106
42003388520000,0,132
42003388520000,0,133
42003388520000,0,168
42003388520000,0,232
42003388520000,0,160
42003388520000,0,147
42003388520000,0,125
42003388520000,0,130
42003388520000,0,155
42003388520000,0,184
42003388520000,0,172
42003388520000,0,157
42003388520000,0,131
42003388520000,0,119
42003388520000,0,116
42003388520000,0,97
42003388520000,0,87
42003388520000,0,81
42003388520000,0,72
42003388520000,1,47
42003388520000,2,33
42003388520000,3,47
42003388520000,4,57
42003388520000,5,55
42003388520000,6,63
42003388520000,7,51
42003388520000,8,52
42003388520000,9,53
42003386050000,1,1
42003386050000,0,1
42003386050000,2,1
42003386050000,0,1
42003386050000,3,1
42003386050000,0,1
42003386050000,4,1
42003386050000,0,1
42003386050000,5,1
42003386050000,0,1
42003386050000,6,1
42003386050000,0,1
42003386050000,7,1
42003386050000,0,1
42003386050000,8,1
42003386050000,0,1
42003386050000,9,1
42003386050000,0,1
42003386050000,10,1
42003386050000,0,1
42003386050000,11,1
42003386050000,0,1
42003386050000,12,1
42003386050000,0,1
42003386050000,13,1
42003386050000,0,1
42003386050000,14,1
42003386050000,0,1
42003386050000,15,1
42003386050000,0,1
42003386050000,16,1
42003386050000,0,1
42003386050000,17,1
42003386050000,0,1
42003386050000,18,1
42003386050000,0,1
42003386050000,19,1
42003386050000,0,1
42003386050000,20,1
42003386050000,0,1
42003386050000,21,46
42003386050000,0,46
42003386050000,22,42
42003386050000,0,42
42003386050000,23,46
42003386050000,0,46
42003386050000,24,44
42003386050000,0,44
42003386050000,25,42
42003386050000,0,42
42003386050000,0,40
42003386050000,0,40
42003386050000,0,36
42003386050000,0,35
42003386050000,0,33
42003386050000,0,28
42003386050000,0,33
42003386050000,0,33
42003386050000,0,33
42003386050000,0,32
42003386050000,0,29
42003386050000,0,31
42003386050000,0,30
42003386050000,0,27
42003386050000,0,21
42003386050000,0,22
42003386050000,0,15
42003386050000,0,16
42003386050000,0,22
42003386050000,0,22
42003386050000,0,23
42003386050000,0,25
42003386050000,0,26
42003386050000,0,26
42003386050000,0,27
42003386050000,0,23
42003386050000,0,30
42003386050000,0,25
42003386050000,0,21
42003386050000,0,33
42003386050000,0,33
42003386050000,0,39
42003386050000,0,37
42003386050000,0,38
42003386050000,0,43
42003386050000,0,41
42003386050000,0,46
42003386050000,0,37
42003386050000,0,44
42003386050000,0,41
42003386050000,0,41
42003386050000,0,39
42003386050000,0,39
42003386050000,0,35
42003386050000,0,36
42003386050000,0,41
42003386050000,0,38
42003386050000,0,44
42003386050000,0,44
42003386050000,0,42
42003386050000,0,43
42003386050000,0,41
42003386050000,0,42
42003386050000,0,39
42003386050000,0,30
42003386050000,0,38
42003386050000,0,40
42003386050000,0,30
42003386050000,0,38
42003386050000,0,32
42003386050000,0,29
42003386050000,0,31
42003386050000,0,32
42003386050000,0,32
42003386050000,0,33
42003386050000,0,28
42003386050000,0,31
42003386050000,0,31
42003386050000,0,26
42003386050000,0,26
42003386050000,0,28
42003386050000,0,24
42003386050000,0,18
42003386050000,0,18
42003386050000,0,26
42003386050000,0,23
42003386050000,0,24
42003386050000,0,24
42003386050000,0,24
42003386050000,0,26
42003386050000,0,25
42003386050000,0,26
42003386050000,0,26
42003386050000,0,23
42003386050000,0,22
42003386050000,0,23
42003386050000,0,10
42003386050000,0,22
42003386050000,0,29
42003386050000,0,27
42003386050000,0,27
42003386050000,0,26
42003386050000,0,25
42003386050000,0,23
42003386050000,0,22
42003386050000,0,20
42003386050000,0,19
42003386050000,0,20
42003386050000,0,22
42003386050000,0,23
42003386050000,0,23
42003386050000,0,25
42003386050000,0,24
42003386050000,0,20
42003386050000,0,24
42003386050000,0,24
42003386050000,0,10
42003386050000,0,21
42103105670001,1,42
42103105670001,2,45
42103105670001,3,26
42103105670001,4,31
42103105670001,5,30
42103105670001,6,27
42103105670001,7,31
42103105670001,8,32
42103105670001,9,36
42103105670001,10,38
42103105670001,11,41
42103105670001,12,39
42103105670001,13,35
42103105670001,14,38
42103105670001,15,36
42103105670001,16,35
42103105670001,17,35
42103105670001,18,35
42103105670001,19,33
42103105670001,20,33
42103105670001,21,35
42103105670001,22,35
42103105670001,23,36
42103105670001,24,37
42103105670001,25,37
42103334790001,1,1
42103334790001,2,1
42103334790001,3,1
42103334790001,4,1
42103334790001,5,1
42103334790001,6,279
42103334790001,7,146
42103334790001,8,105
42103334790001,9,64
42103334790001,10,35
42103334790001,11,14
42103334790001,12,5
42103334790001,13,1
42103334790001,14,1
42103334790001,15,1
42103334790001,16,1
42103334790001,17,1
42103334790001,18,1
42103334790001,19,1
42103334790001,20,1
42103334790001,21,1
42103334790001,22,1
42103334790001,23,1
42103334790001,24,1
42103334790001,25,1
42103312680002,1,1
42103312680002,2,1
42103312680002,3,1
42103312680002,4,1
42103312680002,5,1
42103312680002,6,1
42103312680002,7,46
42103312680002,8,79
42103312680002,9,113
42103312680002,10,137
42103312680002,11,131
42103312680002,12,141
42103312680002,13,133
42103312680002,14,159
42103312680002,15,156
42103312680002,16,142
42103312680002,17,114
42103312680002,18,108
42103312680002,19,243
42103312680002,20,245
42103312680002,21,358
42103312680002,22,302
42103312680002,23,504
42103312680002,24,475
42103312680002,25,457
42317342380000,1,1
42317342380000,2,1
42317342380000,3,1
42317342380000,4,1
42317342380000,5,1
42317342380000,6,1
42317342380000,7,1
42317342380000,8,1
42317342380000,9,1
42317342380000,10,1
42317342380000,11,1
42317342380000,12,1
42317342380000,13,1
42317342380000,14,1
42317342380000,15,1
42317342380000,16,1
42317342380000,17,1
42317342380000,18,1
42317342380000,19,1
42317342380000,20,1
42317342380000,21,1
42317342380000,22,1
42317342380000,23,1
42317342380000,24,1
42317342380000,25,1
42329341740000,1,1
42329341740000,2,2
42329341740000,3,1
42329341740000,4,3
42329341740000,5,1
42329341740000,6,3
42329341740000,7,41
42329341740000,8,56
42329341740000,9,49
42329341740000,10,35
42329341740000,11,23
42329341740000,12,14
42329341740000,13,19
42329341740000,14,20
42329341740000,15,5
42329341740000,16,10
42329341740000,17,13
42329341740000,18,12
42329341740000,19,13
42329341740000,20,13
42329341740000,21,11
42329341740000,22,10
42329341740000,23,10
42329341740000,24,4
42329341740000,25,8
42339309730000,14,7
42339309730000,15,10
42339309730000,16,11
42339309730000,17,19
42339309730000,18,15
42339309730000,19,18
42339309730000,20,54
42339309730000,21,49
42339309730000,22,42
42339309730000,23,51
42339309730000,24,50
42339309730000,25,41
42351000280002,1,1
42351000280002,2,1
42351000280002,3,1
42351000280002,4,1
42351000280002,5,1
42351000280002,6,1
42351000280002,7,515
42351000280002,8,368
42351000280002,9,96
42351000280002,10,123
42351000280002,11,217
42351000280002,12,170
42351000280002,13,180
42351000280002,14,148
42351000280002,15,147
42351000280002,16,130
42351000280002,17,92
42351000280002,18,95
42351000280002,19,87
42351000280002,20,68
42351000280002,21,21
42351000280002,22,15
42351000280002,23,35
42351000280002,24,37
42351000280002,25,33
42351000060004,1,1
42351000060004,2,1
42351000060004,3,1
42351000060004,4,1
42351000060004,5,1
42351000060004,6,1
42351000060004,7,1
42351000060004,8,18
42351000060004,9,16
42351000060004,10,5
42351000060004,11,7
42351000060004,12,15
42351000060004,13,14
42351000060004,14,16
42351000060004,15,16
42351000060004,16,18
42351000060004,17,18
42351000060004,18,14
42351000060004,19,18
42351000060004,20,19
42351000060004,21,18
42351000060004,22,6
42351000060004,23,6
42351000060004,24,15
42351000060004,25,17
42395306410000,1,1
42395306410000,2,1
42395306410000,3,1
42395306410000,4,1
42395306410000,5,1
42395306410000,6,1
42395306410000,7,1
42395306410000,8,1
42395306410000,9,1
42395306410000,10,1
42395306410000,11,1
42395306410000,12,1
42395306410000,13,1
42395306410000,14,20
42395306410000,15,15
42395306410000,16,19
42395306410000,17,26
42395306410000,18,25
42395306410000,19,14
42395306410000,20,25
42395306410000,21,24
42395306410000,22,23
42395306410000,23,23
42395306410000,24,18
42395306410000,25,23
42051335790000,1,1
42051335790000,2,1
42051335790000,3,1
42051335790000,4,1
42051335790000,5,1
42051335790000,6,1
42051335790000,7,1
42051335790000,8,1
42051335790000,9,1
42051335790000,10,1
42051335790000,11,1
42051335790000,12,1
42051335790000,13,19
42051335790000,14,12
42051335790000,15,5
42051335790000,16,5
42051335790000,17,3
42051335790000,18,3
42051335790000,19,4
42051335790000,20,2
42051335790000,21,1
42051335790000,22,0
42051335790000,23,1
42051335790000,24,1
42051335790000,25,0
42395305950000,1,1
42395305950000,2,1
42395305950000,3,1
42395305950000,4,1
42395305950000,5,1
42395305950000,6,1
42395305950000,7,1
42395305950000,8,1
42395305950000,9,1
42395305950000,10,1
42395305950000,11,47
42395305950000,12,39
42395305950000,13,36
42395305950000,14,44
42395305950000,15,41
42395305950000,16,37
42395305950000,17,42
42395305950000,18,39
42395305950000,19,37
42395305950000,20,47
42395305950000,21,35
42395305950000,22,27
42395305950000,23,34
42395305950000,24,33
42395305950000,25,33
42473305540000,1,1
42473305540000,2,1
42473305540000,3,1
42473305540000,4,1
42473305540000,5,1
42473305540000,6,1
42473305540000,7,1
42473305540000,8,1
42473305540000,9,1
42473305540000,10,1
42473305540000,11,1
42473305540000,12,1
42473305540000,13,1
42473305540000,14,1
42473305540000,15,1
42473305540000,16,1
42473305540000,17,1
42473305540000,18,1
42473305540000,19,1
42473305540000,20,1
42473305540000,21,1
42473305540000,22,1
42473305540000,23,1
42473305540000,24,1
42473305540000,25,1
42473305690000,1,1
42473305690000,2,1
42473305690000,3,1
42473305690000,4,1
42473305690000,5,1
42473305690000,6,1
42473305690000,7,1
42473305690000,8,1
42473305690000,9,1
42473305690000,10,1
42473305690000,11,1
42473305690000,12,1
42473305690000,13,1
42473305690000,14,1
42473305690000,15,1
42473305690000,16,1
42473305690000,17,1
42473305690000,18,1
42473305690000,19,1
42473305690000,20,1
42473305690000,21,1
42473305690000,22,1
42473305690000,23,1
42473305690000,24,1
42473305690000,25,1
42149305450400,1,19
42149305450400,2,39
42149305450400,3,44
42149305450400,4,46
42149305450400,5,7
42149305450400,6,1
42149305450400,7,1
42149305450400,8,0
42149305450400,9,16
42149305450400,10,27
42149305450400,11,27
42149305450400,12,19
42149305450400,13,23
42149305450400,14,14
42149305450400,15,9
42149305450400,16,1
42149305450400,17,1
42149305450400,18,1
42149305450400,19,1
